# redshift       sigma           g Reff          r               i               z               g mag           r mag           i mag           z                w1     w2       w3      w4
0.08868136	77.39041	0.8014134	1.942394	1.41255	1.635981	18.85728	17.29634	17.02945	16.74207	14.288	14.038	10.78	8.246
0.07517119	120.1507	0.002247246	1.538511	0.002817029	1.457017	21.83889	16.89724	20.44346	16.15054	12.432	12.196	9.464	7.33
0.09350084	148.5059	0.04406273	1.144396	1.032708	0.05124081	20.21262	17.68144	17.28011	22.88758	14.474	14.559	11.964	8.834
0.008841419	91.69848	0.4068708	0.4702941	0.4595109	0.7080432	19.35836	17.82219	17.22172	16.75994	9.587	9.155	5.096	2.506
0.04790206	89.77349	0.03959351	12.25166	12.32054	11.37024	25.33	16.60484	15.77487	15.37887	11.881	11.684	9.833	8.341
0.09657833	143.9824	0.00005082152	1.802532	1.709369	0.003094768	21.27331	16.88079	16.41739	19.07866	13.265	13.053	9.321	7.998
0.08667376	118.8046	0.002849239	4.011086	3.464105	2.262872	22.53687	17.93514	17.40937	17.11131	14.	13.904	11.786	8.095
0.01618888	146.5539	0.06934647	0.2257934	0.2382298	0.2360792	20.79245	19.23945	18.51556	17.83245	10.784	10.77	9.006	7.457
0.06186968	132.6499	0.001098374	2.202119	2.693048	1.965398	20.83851	16.41208	16.00056	15.72754	13.152	13.066	12.164	8.304
0.0995267	102.2449	3.239721	7.521548	4.105277	4.921951	25.11442	17.68433	17.8279	16.94943	13.932	13.918	10.623	8.825
0.06255257	114.4609	0.0007762827	7.865356	0.01299063	7.64293	22.4971	17.68192	20.71535	16.98922	13.723	13.584	11.583	8.233
0.03101549	99.68337	0.001493788	6.374457	0.0001526681	0.003912439	21.43575	15.95587	19.7048	18.73887	13.232	13.067	9.255	7.313
0.09096065	126.8941	29.66722	0.2705554	0.952031	0.4925116	25.1139	18.70423	17.68535	17.58712	13.724	13.676	11.424	7.9
0.04867272	138.5395	29.66216	3.767551	5.285574	2.879945	25.10749	16.15054	15.50511	15.13052	12.198	12.041	10.005	8.172
0.04575903	112.1643	29.67081	26.08534	29.67387	0.03959931	15.59756	14.19752	14.48837	24.6729	12.37	12.294	9.162	7.213
0.04627494	135.8418	2.713191	2.388588	2.173758	1.931887	25.1144	16.24954	15.83834	15.52293	13.169	13.154	11.245	8.328
0.09454895	146.3388	0.006756322	1.361792	1.390164	1.133624	21.03018	17.67377	17.22078	16.91556	14.332	14.127	11.178	7.629
0.0560258	78.75412	0.0001744288	5.592123	5.686495	0.0001235459	21.76448	17.79002	17.288	19.39138	13.974	13.772	10.067	8.195
0.07952278	115.0269	0.03578462	6.104782	6.34356	6.782776	25.1193	16.8162	16.30861	16.02649	12.934	12.684	9.65	7.195
0.026403	110.883	0.03619955	29.66779	29.68049	29.66614	23.76616	16.63955	15.70468	16.28808	11.295	11.098	7.103	4.529
0.002787592	79.59313	29.67977	29.6659	29.67685	0.03656254	14.29898	12.74811	13.78744	22.91661	9.292	9.126	6.323	3.974
0.06510082	116.9833	0.0002825629	17.63913	17.77264	12.32571	21.92537	16.89052	16.53299	16.54543	13.766	13.65	10.872	8.385
0.07455536	138.4655	29.66875	3.321535	3.346999	2.352962	24.99466	16.33018	15.88126	15.60036	12.871	12.727	10.624	8.113
0.04847525	141.7648	11.37392	11.31993	13.51112	5.076407	20.62869	18.87974	18.42276	17.78643	13.558	13.589	12.155	8.536
0.07185598	123.7735	0.0002870998	29.67662	0.002131067	0.003146661	23.3125	14.87153	20.68027	20.29881	13.255	13.069	9.143	7.637
0.09109267	116.876	0.00003595498	5.363172	6.288393	4.835176	22.00312	16.99959	16.4988	16.33512	13.619	13.442	10.226	7.743
0.07321198	147.8653	0.002204045	2.124868	5.361073	0.6589618	21.70971	16.72884	16.06018	16.96052	13.126	13.065	12.194	8.209
0.07862608	95.43452	29.66643	1.243125	1.047255	2.724508	25.11503	17.61394	17.22857	16.47908	13.149	12.915	9.092	6.773
0.009155894	118.5971	6.92186	0.1886189	0.3993414	0.5333629	21.43638	18.49442	18.03155	17.69937	10.064	9.843	6.76	4.645
0.03757066	135.9016	0.06318586	6.173532	7.093672	1.204509	18.50708	15.23759	14.76463	14.93608	12.407	12.334	9.707	7.922
0.07968359	139.7677	29.64065	0.6970338	0.5866051	1.132809	25.1144	17.39998	17.09801	16.51001	12.709	12.536	11.795	8.246
0.08187694	81.31203	14.52695	1.383207	1.704641	1.389056	21.37668	17.1027	17.30486	16.47355	14.114	14.122	12.752	8.722
0.03420591	82.15778	2.287236e-7	2.495779	0.0007370542	0.0001651909	21.9712	16.20194	20.26679	19.45191	13.248	13.352	12.501	8.138
0.06440846	122.625	10.03851	3.558279	3.296386	3.297246	20.16537	17.72933	17.22364	16.90385	13.527	13.29	10.036	7.381
0.04284529	137.5141	0.01029328	2.304977	2.306816	0.002654502	21.05285	16.32129	15.88692	18.2772	13.321	13.326	12.39	9.164
0.09542556	130.9598	0.000456458	3.740594	3.569633	3.484066	20.70709	16.62533	16.18779	15.82014	13.635	13.541	11.869	8.236
0.0738378	134.6293	29.66653	29.66935	29.67348	0.7769554	15.26789	13.65816	13.40731	29.18894	13.724	13.537	10.094	7.861
0.06729922	96.73441	29.66926	12.3197	10.94456	7.938355	24.43168	15.73629	15.38586	15.23195	12.909	12.872	9.923	8.062
0.07726809	138.9955	0.5637844	2.517445	2.316563	0.2799947	18.02291	16.41652	15.96853	16.47949	13.091	13.05	10.82	8.335
0.08149476	141.4499	0.001836935	2.678292	2.378857	3.296772	22.54784	18.16475	17.76477	17.0698	13.915	13.749	11.897	11.109
0.04293104	111.3897	0.00008265713	1.185643	1.000913	1.01796	22.15649	17.58158	17.20871	16.85838	14.445	14.353	12.142	8.422
0.04945981	98.95628	0.0002262415	10.48243	9.320964	9.325106	22.18756	14.92837	14.66257	14.29703	12.592	12.448	8.855	6.763
0.03215964	113.9482	29.67183	23.81918	21.23921	24.16598	17.56382	15.99568	15.45446	14.88023	11.927	11.678	7.809	6.069
0.04899601	89.06087	0.00007741366	0.4834566	0.5739239	0.2265209	23.66384	18.53722	18.24804	18.63419	12.447	11.988	8.546	6.204
0.07976772	136.5277	4.758673	1.095429	0.8305095	0.86955	25.1144	17.72851	17.50975	17.01643	14.249	14.207	11.658	8.522
0.09579588	102.8149	0.3847751	2.82599	0.5278847	2.531442	18.94394	16.85671	17.5069	16.2179	13.553	13.44	11.91	8.501
0.05247142	99.0805	4.047041	5.519949	5.001409	4.994245	25.11441	16.42801	16.10905	15.82321	12.498	12.516	9.477	8.032
0.09910625	140.7856	2.695545	2.659994	0.2520141	2.483151	18.53514	17.47939	19.45387	16.62526	12.559	12.438	11.19	7.872
0.07796214	127.2376	0.2444385	3.01353	0.3664539	0.7966737	18.75358	16.75321	17.22872	16.41261	13.053	12.868	9.692	7.935
0.05855532	125.7865	0.005017927	0.8820076	0.7760404	0.9373476	21.49387	17.56206	17.16988	16.87469	14.309	14.415	12.697	8.161
0.09902149	121.4225	0.0118659	4.107364	3.756004	3.117188	25.15129	17.38737	17.07788	17.1019	13.732	13.646	9.942	7.644
0.04735733	85.81131	29.6552	0.6780819	19.03569	0.5685202	25.11438	17.98655	24.36181	17.4108	15.019	15.469	11.54	8.419
0.03340337	101.9651	29.6635	26.34737	23.82625	0.0001434623	25.20377	15.91567	15.74629	23.03289	12.874	12.735	8.653	6.367
0.08562359	106.8974	1.876359	2.918925	1.982407	0.0005218517	23.06224	20.00101	18.97388	20.78477	13.477	13.257	9.281	7.586
0.00250279	115.9529	0.5664361	29.67596	29.6797	1.119646	20.81826	15.83004	15.58914	19.84293	14.963	15.015	11.849	8.098
0.09952867	137.2177	0.3440667	0.9560797	1.231465	0.05625668	22.35388	20.26479	19.39938	19.52594	13.998	13.844	11.689	8.402
0.04511794	79.59511	2.04266	3.778046	3.696816	1.314159	21.18287	18.86598	18.27845	18.18567	13.622	13.685	11.523	8.291
0.09354649	75.11546	7.782814	6.651709	3.337838	0.7210391	20.62584	18.69528	18.13001	17.99172	13.949	13.632	10.69	8.507
0.06946481	79.3735	1.618568	2.23435	1.834779	1.108595	20.8971	19.04017	18.23552	17.78843	13.566	13.373	11.113	9.017
0.03291462	121.7295	4.933038	16.95638	17.26633	2.450514	20.26024	18.15178	17.488	18.1987	12.951	12.582	8.094	4.84
0.06185393	109.5766	2.191076	1.471877	1.015859	0.5888653	21.23506	19.58835	18.78418	18.36307	14.406	14.284	10.648	8.53
0.06874718	100.3374	0.03538226	10.27772	10.43347	8.715282	25.2107	16.00922	15.51287	15.20801	13.116	13.007	10.624	7.923
0.09618728	98.37399	7.939045	9.106644	6.585813	7.496369	18.6235	16.77064	17.59037	16.7687	13.712	13.552	10.362	8.592
0.07504129	139.8665	0.004862027	1.254048	0.9838712	0.9708241	21.446	17.51756	17.21896	16.78584	14.303	14.262	11.782	8.113
0.03167353	119.5235	3.962507	14.49083	17.05988	8.006862	25.11439	17.69816	17.35519	17.60208	14.959	14.931	11.117	7.981
0.0503461	121.1184	4.622917	3.566663	29.66609	29.67181	20.07556	18.00287	24.26284	22.80297	12.753	12.759	12.583	8.771
0.05409449	76.5451	0.0005929922	10.73964	0.001391196	9.082569	21.48296	17.29068	20.95797	16.89602	14.928	15.008	12.273	8.112
0.02187376	104.1435	0.001616947	19.11081	9.154693	9.22419	20.14338	14.62151	14.33405	13.65377	11.528	11.107	7.062	4.648
0.05460245	88.57681	18.53909	2.10944	2.739572	3.296624	22.81808	20.60038	19.65461	19.69043	13.087	12.817	8.84	6.67
0.06699841	103.4152	2.480869	3.140784	0.03960319	0.03113519	21.50699	17.50121	24.04611	22.72844	13.664	13.531	10.131	7.774
0.07037292	91.72389	0.0352143	8.817417	0.03543458	0.002990612	25.45403	16.12385	25.37555	19.51385	13.764	13.84	10.49	10.65
0.0970396	148.0574	0.001115976	2.335299	1.705777	0.000590167	23.01015	18.37545	18.19248	20.1384	14.165	13.783	11.345	8.084
0.06645057	116.5123	29.63768	0.7698931	1.839846	1.369049	25.11436	19.48298	18.31078	17.84577	12.514	12.225	10.85	7.82
0.04882642	112.6817	29.67024	6.374578	4.477425	3.855124	24.97613	15.57235	15.20898	14.88002	12.088	12.064	10.287	7.713
0.0399212	107.8661	29.6711	15.74594	15.87252	16.5691	25.13938	15.67898	15.20945	14.79242	11.885	11.81	9.485	8.028
0.09594377	147.1438	0.4726339	1.189951	2.082987	1.840054	19.54118	17.8385	17.22629	16.88391	14.102	13.953	11.902	8.573
0.08070255	154.9551	0.01079978	0.1220916	0.1520862	0.7205513	20.50855	18.49956	17.93813	17.01687	12.737	12.6	11.649	8.6
0.09485227	186.3138	0.000572625	2.911266	4.085195	1.944789	21.60896	16.43392	15.88189	15.70921	13.109	13.117	10.856	8.019
0.08956818	247.2279	0.7695576	4.670206	0.7475563	3.937431	17.14079	15.56592	15.81766	14.72632	12.54	12.452	11.733	7.916
0.09682588	169.7528	0.0009852152	3.155965	2.518981	2.169346	20.51989	16.71844	16.28182	15.97203	13.65	13.536	11.825	7.836
0.08739369	273.4091	7.159355	2.302619	2.17585	1.412696	25.11738	15.98536	15.54437	15.2781	12.398	12.323	11.507	8.151
0.0635024	212.3881	0.000478357	9.23884	7.486209	0.00008274634	19.99608	14.43548	14.08129	17.27897	12.037	11.99	11.347	9.631
0.09562331	164.2348	8.669198e-6	2.010397	1.956879	1.567563	22.71672	17.63066	17.19113	16.83707	13.416	13.393	11.621	8.35
0.07619742	193.6528	1.952384	3.816797	3.564803	1.726409	17.81125	16.12216	15.54026	15.3209	12.737	12.691	10.878	8.208
0.0455849	195.7422	1.28986	2.922346	1.965455	2.649176	16.74032	15.17769	14.99015	14.40125	12.21	12.217	11.123	8.259
0.0940872	171.2949	4.256698	1.003436	0.9101575	1.24678	25.11441	17.71838	17.29291	16.82994	14.076	14.003	12.361	8.908
0.07386177	154.1162	4.507912	1.469276	1.347263	9.887341	25.11448	17.31279	16.73018	17.5101	13.746	13.561	12.184	8.874
0.08660734	178.9254	3.92218	1.795943	1.479953	1.338532	25.11438	16.7901	16.38346	16.04385	13.566	13.548	11.586	7.919
0.06829244	231.8736	0.03678221	15.85088	29.63507	0.03662723	24.26297	17.61754	23.05153	24.19454	12.392	12.364	12.07	8.238
0.09333605	157.2287	0.0004260801	1.808829	1.581431	1.447027	21.16565	17.40855	16.95427	16.64281	14.234	14.045	11.513	8.179
0.001497001	380.6087	6.373579	19.12366	15.29251	5.960786	19.89923	18.11557	18.36729	19.24073	15.631	15.455	12.608	8.392
0.08537313	219.5791	0.0001661092	3.14759	2.440851	1.772211	20.75267	16.43965	15.99695	15.65013	13.443	13.331	11.915	8.717
0.06456193	181.6265	29.6643	4.45343	2.236196	27.14027	25.22159	16.31182	16.02167	22.78912	11.506	11.507	10.435	8.465
0.07429679	158.9514	0.005026803	0.9940513	1.02235	0.9907671	20.98704	17.31541	16.8743	16.58324	13.794	13.686	11.379	8.348
0.09761791	182.68	4.202204	0.6131119	0.6610278	0.7081499	25.11439	17.72006	17.24968	16.89099	14.22	14.16	12.214	8.48
0.06796426	156.166	0.001165131	8.864802	0.0001200646	8.785005	20.57577	16.38322	19.10942	15.21469	12.667	12.534	9.92	7.787
0.08680847	165.1216	0.3409449	1.817402	2.131185	1.765745	18.56755	16.79121	16.30746	15.95915	12.862	12.787	11.292	8.552
0.01764006	239.8362	5.023688	9.738109	9.793421	5.803042	14.71996	12.9714	12.43603	12.39191	10.125	10.15	9.394	7.469
0.09846619	185.2263	10.28545	5.044618	4.301171	4.998703	18.99589	16.55192	16.06567	16.43283	12.893	12.773	10.269	7.667
0.04972632	192.7972	0.03458981	16.578	9.890246	0.03528725	25.36582	15.80501	17.30122	22.94289	11.454	11.338	8.994	7.563
0.04579008	179.099	0.03566689	29.66882	0.03554058	0.03918148	25.74328	15.39984	23.64494	22.89356	13.195	13.219	9.995	8.062
0.09588417	265.0684	29.67087	0.9045668	1.322358	0.9172205	25.11423	17.18887	16.5371	16.24409	12.958	12.808	11.831	8.719
0.008502582	171.0786	29.67807	29.66811	29.66862	29.67448	13.61222	12.03697	11.50104	11.15839	9.403	9.117	6.694	4.548
0.07458761	258.034	2.780817	1.194098	1.233118	0.8096838	21.34752	19.75624	19.0493	18.59342	13.978	13.824	10.679	7.931
0.09961066	203.5271	16.09233	6.057754	6.605883	5.303948	17.02887	15.46134	14.99403	14.6514	12.287	12.161	9.741	7.29
0.09378645	269.7461	0.03657541	1.280133	1.195005	3.764816	25.11439	17.78715	17.34182	16.64127	12.479	12.36	11.925	8.463
0.08073188	219.0821	0.3039217	0.6397958	0.5726577	0.777292	19.55623	17.93716	17.56288	17.03308	14.334	14.124	11.846	8.256
0.009729807	153.8297	2.804933	0.5549308	0.484669	0.5736096	21.38838	19.92207	19.65065	19.45595	13.334	13.235	10.088	7.891
0.01283351	229.4389	0.9031019	29.6709	29.66795	29.66666	19.7855	16.88056	16.6209	16.52703	15.484	15.303	12.224	8.976
0.07822596	160.3477	2.707464	0.9399315	0.9586386	0.8706845	18.89115	17.17576	16.77331	16.45178	13.052	12.973	12.001	7.871
0.09630868	268.1597	3.782387	5.412138	5.890572	1.709529	20.04622	18.2243	17.49756	17.39277	12.793	12.702	11.773	8.507
0.09924456	208.1227	3.075837	3.356224	3.052975	2.7142	17.85314	16.08904	15.66709	15.31633	13.09	12.964	11.444	8.034
0.07491347	178.6895	0.1976567	3.262092	2.175435	0.09081233	23.69906	19.98236	18.66646	18.23462	13.805	13.629	10.332	8.057
0.04840269	161.4211	0.9808843	3.598161	3.115542	1.891669	17.66066	15.60471	15.13698	14.91573	12.273	12.283	11.293	8.426
0.05514333	218.7619	0.2434035	0.8803902	1.235142	0.5292871	23.16854	20.2072	19.1013	18.96755	13.173	13.195	11.9	8.261
0.07418428	166.0385	28.97546	16.15541	8.91842	3.625857	18.97464	17.37559	16.58566	15.87589	12.025	11.707	7.532	5.368
0.07409135	161.2064	0.006448447	11.06689	24.0365	2.183201	21.95515	19.03167	18.19771	19.00084	13.706	13.722	12.651	8.615
0.09689994	157.1498	0.0004783857	9.524994	8.217299	5.653762	20.59418	16.07228	15.53789	15.14082	12.975	12.75	9.324	7.768
0.08411096	256.111	1.851734	3.476838	1.468256	2.346325	17.46917	15.86288	16.33574	15.22504	11.57	11.63	11.199	7.937
0.06282883	155.2454	0.003905926	3.745209	3.459927	3.701183	21.34854	15.79511	15.41486	15.08224	12.989	12.924	11.623	9.115
0.06343048	270.4249	0.0002615295	2.103089	2.108892	1.847326	20.02569	15.99435	15.54205	15.19716	12.704	12.658	12.082	9.064
0.08132444	168.0084	0.4680949	1.904734	1.17758	1.338869	18.6062	16.75094	16.52777	16.0769	13.498	13.604	12.667	8.595
0.07612856	173.2676	29.67682	9.891459	9.624841	26.21614	23.78225	15.39375	14.93167	22.93779	12.565	12.455	9.976	8.662
0.06110387	176.7541	4.330262	0.4766922	0.4401344	1.234738	25.1144	17.92941	17.36633	16.83665	13.685	14.095	12.447	8.564
