#redshift       g               r                i              z               w1      w2       w3     w4
0.1105128	19.0156	18.25587	17.70017	17.50072	13.306	12.413	9.749	7.754
1.353014	18.57781	18.35273	18.34988	18.36768	14.478	13.427	10.454	8.257
0.1281628	19.45318	18.92199	18.52792	18.29426	14.079	13.781	10.205	8.238
0.6050577	17.97948	18.12187	17.87771	17.80415	14.004	13.15	10.615	7.891
1.399944	18.16913	18.01529	17.98455	17.99645	15.423	14.087	10.995	7.829
0.3300815	19.90623	19.52653	19.34136	18.75903	14.524	13.775	11.38	9.588
0.1774282	15.98903	16.01966	15.72219	15.95521	11.537	10.505	7.582	5.106
0.1410715	18.49485	17.50039	16.87671	16.65775	11.645	10.578	7.969	5.897
1.270856	19.02711	18.88383	18.90043	18.95881	14.953	13.848	10.71	7.853
1.251437	18.95846	18.74493	18.78911	19.0084	14.833	13.959	11.493	7.673
1.403561	18.8127	18.60627	18.51336	18.528	14.833	13.391	10.345	7.966
0.9508851	19.05993	18.86312	18.84046	18.7192	15.07	14.348	11.228	7.573
0.8089192	18.95878	18.86994	18.93751	18.86452	14.677	13.545	10.718	7.533
0.07265639	18.39848	17.99378	17.51638	17.46329	13.015	12.547	9.269	7.101
0.2864485	19.96773	19.24567	18.98257	18.44677	13.688	12.992	10.4	8.442
0.933463	20.00768	19.83505	19.76775	19.5118	15.16	14.628	12.127	9.068
1.359402	20.12158	19.87904	19.84897	20.00746	16.414	15.376	12.157	8.56
0.4024907	22.30763	20.85566	20.37651	19.78669	15.011	14.528	10.647	8.167
1.154693	20.23699	19.90809	19.8786	19.68997	16.068	15.033	11.981	8.535
1.273906	19.67337	19.52379	19.41555	19.48831	15.754	14.459	11.633	8.187
1.167677	19.84404	19.63264	19.51464	19.41742	15.154	14.34	11.151	8.339
0.5391301	18.76194	18.85714	18.67444	18.59986	13.979	13.016	10.087	7.343
1.325422	19.79668	19.51181	19.49131	19.62319	15.994	14.933	12.054	8.424
1.465523	19.2571	19.00503	18.81796	18.91213	15.518	14.135	11.075	8.903
0.8997718	19.78268	19.60405	19.6812	19.67045	15.282	14.34	11.606	8.499
1.219143	19.12866	18.9483	19.04771	19.15364	15.318	14.038	11.162	8.725
0.242135	19.1724	18.53843	18.05124	17.8894	13.408	12.423	9.833	7.473
1.28049	19.29733	19.07188	18.98474	19.00491	15.49	14.046	11.018	8.139
1.389675	20.34693	20.0526	19.90523	19.69893	16.612	15.548	11.985	8.974
1.376538	19.98718	19.61291	19.67524	19.82265	16.053	14.694	12.586	8.757
0.7935889	20.09125	20.02889	19.97043	19.82465	14.992	14.357	11.283	8.653
1.2058	19.87095	19.64017	19.63191	19.5839	15.726	14.587	12.146	8.425
0.7736683	20.08179	20.08935	19.93249	19.67277	14.842	14.234	11.267	8.52
1.247877	19.2437	19.0178	19.14399	19.28561	15.846	14.776	11.935	8.578
0.3212708	18.73659	18.40661	18.43456	18.00055	13.984	13.027	9.968	7.61
0.6642151	20.10779	19.9752	19.88837	20.01716	15.295	14.04	11.326	8.638
0.8744335	19.97401	19.77827	19.8122	19.53652	15.336	14.446	11.729	8.769
0.7399376	19.97858	20.08869	20.06902	19.99676	15.286	14.376	11.805	8.314
1.299836	19.76127	19.53723	19.60814	19.72113	16.366	15.23	12.246	8.886
0.591186	19.52643	19.57503	19.45053	19.57707	15.139	14.021	11.339	8.695
1.441609	19.87256	19.70449	19.63085	19.61249	16.436	15.172	12.655	8.566
0.8563948	19.21321	19.09888	19.15776	18.97572	14.908	13.932	11.117	8.598
1.065682	19.8335	19.59981	19.60967	19.75042	15.539	14.531	11.801	9.016
1.017783	20.3103	20.02037	20.11283	20.04821	15.398	14.221	11.227	8.826
0.7471139	19.56683	19.64346	19.65715	19.52911	15.363	14.643	12.141	8.483
0.3265356	21.40873	20.1412	19.75902	19.33947	15.696	15.128	12.343	8.841
0.2269169	19.21346	18.57702	18.11908	17.82324	13.435	12.845	9.577	7.691
0.7499426	20.06241	20.0234	19.89915	19.6123	15.334	14.486	12.122	8.44
1.060471	20.15876	19.91671	19.92756	19.81396	15.513	14.564	11.884	9.071
1.347089	20.15565	19.81902	19.89987	19.88158	16.205	14.723	11.461	8.781
1.323311	19.45625	19.35556	19.42367	19.50072	16.3	14.827	12.061	9.169
1.268453	19.94896	19.64487	19.77313	19.87911	16.641	15.416	12.324	8.739
1.27846	19.70923	19.33534	19.36295	19.50534	15.468	13.998	11.144	8.442
0.7242913	18.73699	18.83239	18.92949	18.8421	14.66	13.777	10.78	7.941
0.8199513	18.94268	18.95368	19.03991	18.8112	14.668	13.633	10.855	8.133
1.196144	20.31053	20.04092	20.00144	20.02999	16.221	15.583	12.116	8.571
0.7984002	20.11268	20.18517	20.30062	20.0022	15.691	14.821	11.902	11.934
1.303498	19.53333	19.28223	19.3421	19.36946	15.924	14.628	11.252	8.895
0.9161097	18.31863	18.2465	18.36612	18.44363	15.024	14.144	11.036	8.366
0.9798517	19.62879	19.3168	19.3382	19.23357	14.789	13.704	11.195	8.243
1.082908	20.26419	19.92554	19.87838	19.80878	15.471	14.749	11.895	8.683
0.9834682	19.95051	19.79208	19.94784	19.87789	16.111	15.061	12.183	8.621
0.8592503	18.24001	18.2636	18.40885	18.35809	14.865	13.754	10.949	8.615
0.7533093	20.14669	20.10381	19.91016	19.6153	15.67	15.14	11.777	8.403
0.2339372	20.12034	19.48911	19.00751	18.67849	14.73	14.096	10.945	8.608
0.7372296	18.94301	18.95778	19.03591	18.98123	15.017	13.867	11.263	8.58
1.047572	17.43585	17.2291	17.27216	17.2311	14.003	12.781	9.869	7.3
0.9871758	19.92346	19.77162	19.95513	19.8326	16.07	14.936	12.333	8.746
1.465848	20.03851	19.8482	19.75216	19.73483	16.215	15.112	12.36	8.375
0.3582366	18.98758	18.96251	19.00211	18.56671	14.868	14.289	11.384	8.068
1.082891	19.03657	18.64692	18.51142	18.4383	15.151	13.753	10.648	8.132
1.086467	19.0375	18.76023	18.93262	18.8554	15.256	14.099	11.954	8.043
1.367323	19.8706	19.54724	19.49027	19.62467	15.144	14.21	11.776	8.553
0.80198	18.32921	18.37892	18.49508	18.39509	14.481	13.598	10.795	8.414
0.4390961	19.90897	19.77151	19.65494	19.38188	15.359	14.465	11.217	8.407
1.219517	18.24298	17.94064	17.84836	17.88955	15.053	14.132	11.912	8.111
1.41525	18.50242	18.24319	18.22808	18.30417	14.543	13.122	9.787	7.457
0.2353088	18.86998	18.56116	18.2099	18.1845	13.741	12.893	9.999	7.605
1.356266	20.12359	19.86946	19.83165	19.84555	16.215	15.228	11.783	8.294
1.437939	19.2491	18.93339	18.8005	18.78656	15.871	14.923	11.986	8.039
0.6576055	17.45412	17.30675	17.09184	17.13743	12.884	11.604	8.926	6.767
0.3423252	19.67924	19.39793	19.28802	18.6815	14.649	13.919	11.107	7.692
1.023211	18.81418	18.59072	18.62795	18.66182	14.915	13.632	10.603	7.96
1.195394	19.81627	19.59258	19.70464	19.64938	15.451	14.246	11.163	8.37
1.020481	18.79847	18.54045	18.61695	18.65475	14.498	13.366	10.589	7.844
0.1483499	18.54508	17.98029	17.51188	17.28803	13.569	13.175	10.522	7.991
1.382714	19.8166	19.60397	19.47892	19.52249	16.034	15.026	11.853	9.114
1.326264	19.33489	19.0036	19.12457	19.31652	15.364	14.224	11.293	8.311
1.368002	18.6654	18.39746	18.3045	18.36553	15.206	13.812	10.644	8.065
0.8143449	18.12271	18.07009	18.21433	18.1032	14.835	13.855	11.149	7.847
1.229485	19.34985	19.19315	19.30817	19.4379	15.206	14.145	11.616	8.53
1.467917	19.85292	19.77963	19.6998	19.80313	16.766	15.395	11.793	8.348
0.9339594	19.60451	19.4685	19.48262	19.37841	15.541	14.417	11.413	8.436
0.08428816	18.28189	17.58685	17.16478	16.87126	12.877	12.399	9.671	7.316
0.3869584	18.83801	18.90265	18.85053	18.34574	13.808	12.95	10.607	8.028
0.7112566	20.02695	19.98504	20.00027	19.83569	15.825	15.022	12.179	8.64
0.4834566	19.4218	19.17148	18.86639	18.57905	13.781	12.894	10.389	7.873
1.019279	18.47622	18.28391	18.36344	18.50488	14.375	13.612	10.678	8.267
1.034763	20.06374	19.88134	19.8179	19.75226	15.585	14.401	11.505	8.063
0.340823	19.7341	19.07373	18.82145	18.32214	14.271	13.59	10.866	7.821
1.133759	18.95562	18.68739	18.78301	18.88798	14.783	13.873	11.196	7.796
0.2137612	19.24676	18.99976	18.61148	18.58582	14.292	13.439	10.726	7.66
1.208188	19.06827	18.91224	18.91513	18.97471	15.165	13.993	10.904	7.804
0.2783291	19.00816	18.64887	18.55744	18.12113	13.921	12.996	10.609	7.824
1.20382	18.96251	18.81253	18.90134	19.05528	14.952	13.737	11.082	8.678
0.3532718	19.7512	19.60085	19.67472	18.99381	15.02	13.933	10.946	7.923
0.6614668	20.06749	20.14663	20.07635	19.94894	15.962	15.143	12.013	8.372
1.003945	18.54528	18.42677	18.53879	18.53811	14.918	13.492	10.521	7.528
0.326572	20.37504	19.59941	19.25886	18.75437	14.377	13.796	11.296	8.368
0.3931704	19.25821	19.24009	18.99632	18.67491	14.677	13.787	10.906	8.254
0.07682406	17.40144	17.05554	16.45831	16.29158	11.43	10.734	7.412	5.06
1.014184	19.78302	19.51539	19.59487	19.5728	15.404	14.342	11.6	8.821
1.232066	18.92582	18.70324	18.70804	18.77619	15.607	14.343	11.117	8.271
1.285992	18.59756	18.26177	18.2175	18.25572	14.658	13.279	10.287	7.844
1.430395	18.6634	18.41668	18.31312	18.35532	15.47	14.744	11.888	8.479
0.2754483	19.64663	18.94699	18.64079	18.1705	14.033	13.274	10.782	8.462
0.2852095	18.47962	18.27938	18.3326	17.88665	13.779	12.633	9.939	7.329
0.5237141	19.07305	18.72595	18.43379	18.37718	13.628	12.615	9.695	7.26
0.5586372	19.01939	19.06194	18.88734	18.96348	14.972	14.092	11.534	8.037
1.430421	18.7052	18.61481	18.56348	18.79271	15.183	13.945	10.635	7.93
0.9293655	19.76347	19.64645	19.83085	19.60112	15.556	14.444	11.81	8.76
0.1776498	19.62871	18.57901	18.09613	17.84533	13.834	13.363	10.131	7.846
0.6390621	19.51245	19.58881	19.53802	19.64941	15.088	14.157	11.359	8.071
1.199868	19.05574	18.72955	18.66804	18.79301	14.786	14.047	11.204	8.474
0.3284793	18.58604	18.07221	18.03662	17.44337	13.029	12.11	9.584	7.177
0.7009363	18.98152	19.04448	19.1192	19.0702	15.297	14.54	11.636	8.358
0.768006	20.00219	19.98439	19.98411	19.79438	15.553	14.786	12.346	9.018
0.8532013	18.51543	18.41463	18.49683	18.3138	14.16	12.996	10.525	8.048
0.168826	18.06163	17.88404	17.4826	17.49977	12.858	11.944	9.491	7.289
1.468764	20.00106	20.06512	19.93498	19.98324	16.993	15.608	12.58	8.497
0.8348476	19.71462	19.69914	19.4972	19.34456	16.157	15.677	12.559	9.004
0.08424754	17.04071	16.71559	16.26735	16.15367	11.768	10.996	8.171	6.08
0.8631224	19.19581	19.06801	19.08396	18.97475	14.555	13.616	10.591	8.283
1.315267	18.8549	18.59785	18.60236	18.71701	14.83	13.462	10.404	7.962
0.8553517	18.74978	18.78274	18.93813	18.86468	14.375	13.476	11.226	8.478
1.062471	19.15763	18.95942	19.01345	19.02398	15.098	13.955	11.592	9.246
0.1509789	19.41212	18.32557	17.90422	17.67104	13.9	13.289	10.068	7.467
0.819632	18.44459	18.44124	18.51911	18.42278	14.02	12.84	10.2	7.659
0.7497079	18.8252	18.85873	18.84691	18.80832	14.277	13.151	10.278	7.746
0.3808632	19.33658	19.18355	19.01228	18.5835	14.469	13.745	11.307	8.948
1.050776	18.96423	18.89896	18.94429	18.85429	14.728	14.163	11.352	8.364
0.490187	19.32841	19.49406	19.37457	19.27237	15.77	14.896	12.197	8.562
1.189391	19.43157	19.01204	18.85523	18.83244	15.41	14.037	10.855	7.811
0.1759156	19.4728	18.99394	18.64979	18.39961	14.069	13.419	10.339	7.832
0.2038017	19.4918	18.91557	18.54954	18.37996	14.678	14.405	10.938	7.789
0.3791248	21.53105	20.60673	20.15093	19.50348	14.846	13.649	10.798	7.737
0.07136694	17.72426	17.37608	16.85124	16.6397	12.443	11.818	9.073	6.479
1.26843	19.27414	18.79945	18.665	18.63909	15.718	14.266	11.438	7.871
0.2061287	19.67507	19.05368	18.58797	18.36648	14.809	14.176	11.118	8.053
1.3845	18.88209	18.71979	18.69034	18.81033	15.37	13.969	10.804	8.219
0.4797698	18.96777	18.86767	18.73449	18.62498	14.754	14.087	10.839	7.839
1.3372	19.04914	18.90338	18.91544	19.08702	15.293	13.898	10.736	7.278
0.4211172	18.46417	18.63806	18.57984	18.33409	13.881	12.986	10.367	7.377
0.1452661	19.45565	18.4934	17.95251	17.72364	13.496	12.728	9.601	7.457
0.6707479	19.47247	19.45999	19.48217	19.25611	15.219	14.103	11.235	8.204
1.407985	18.84491	18.47746	18.33343	18.34992	14.806	13.507	10.642	7.619
0.9026614	18.96485	18.96978	19.10312	19.10751	14.73	13.677	10.708	7.194
0.7953675	18.79251	18.90476	19.06414	18.86025	14.58	13.475	10.836	7.604
0.4264718	19.56622	19.1477	18.91464	18.64563	14.409	13.349	10.153	7.782
1.46736	19.25416	19.19239	19.04596	19.38663	16.016	14.439	10.806	7.31
0.288476	18.51508	18.10284	18.08178	17.64443	12.988	11.983	8.838	6.435
1.217488	17.90729	17.77162	17.74456	17.80924	14.412	13.04	10.067	7.092
0.7083007	18.95588	18.98581	19.00441	18.90038	13.576	12.608	10.38	8.077
0.7928216	18.46051	18.43538	18.53689	18.27865	13.892	13.195	10.894	8.375
0.9902039	19.04028	18.7444	18.77039	18.72899	14.736	13.774	11.33	8.451
0.8881772	19.93289	19.78827	19.80405	19.64977	14.56	14.116	11.109	8.02
0.8835268	18.28929	18.04593	17.9904	17.80419	13.789	12.472	9.673	7.44
0.1480948	19.58672	18.87685	18.34308	18.02689	14.617	14.104	11.248	7.631
0.94987	18.03655	17.95176	18.10156	18.04561	13.983	12.751	9.936	7.307
0.6562439	19.70876	19.76418	19.6273	19.58055	15.437	14.52	11.399	8.391
0.1962224	19.1056	18.8175	18.49347	18.52537	14.027	13.161	9.955	7.226
0.1874675	19.79491	18.56475	18.19271	18.04976	12.854	11.577	7.986	5.319
1.137502	18.11795	17.92417	17.99496	18.1546	14.623	13.652	10.985	8.542
1.152357	19.16752	18.99467	18.95831	19.17848	15.489	14.226	11.712	8.387
1.199094	18.62889	18.34628	18.3914	18.56068	15.036	13.65	10.466	7.644
0.6452721	19.41118	19.47029	19.33471	19.38901	14.992	13.873	10.966	8.523
0.8838506	18.25171	18.12307	18.1762	18.08003	14.368	13.166	10.181	7.53
0.9367489	18.77194	18.50989	18.49805	18.3469	14.129	12.896	10.036	7.423
1.241631	18.82377	18.63535	18.68827	18.8478	15.825	14.559	11.431	8.429
0.2257944	19.46811	18.95302	18.60577	18.41914	13.989	13.248	10.17	7.653
0.7579131	19.03943	18.97877	19.11951	18.96935	15.311	14.143	11.363	8.177
1.098504	19.71556	19.57829	19.62628	19.60192	16.052	15.347	12.011	8.222
0.7044708	18.88449	18.91182	18.74183	18.64129	14.384	13.384	10.572	8.674
0.6889141	18.2811	18.4092	18.44898	18.46363	13.936	13.23	10.733	8.047
1.317041	18.82982	18.65143	18.68197	18.74956	15.995	14.762	12.25	8.61
0.6543041	20.28645	20.42928	20.07802	19.93899	15.649	14.838	11.577	8.596
1.262649	18.87644	18.76999	18.79923	18.83016	15.235	14.28	11.599	7.949
0.1580852	19.02244	18.36612	17.81666	17.49255	13.919	13.511	10.744	8.139
0.1512076	18.85339	18.34122	17.83292	17.63858	13.949	13.606	10.881	8.459
1.300482	18.587	18.12112	18.05412	18.04349	14.531	13.026	9.748	7.315
1.389322	19.21416	19.03	18.98676	18.99566	15.403	14.168	10.917	7.737
0.6282831	19.05988	19.02075	18.79947	18.86133	14.371	13.439	10.269	7.553
1.433218	18.76754	18.4793	18.31232	18.39376	14.876	13.531	10.496	7.75
0.8132291	18.53524	18.52151	18.50306	18.37091	14.164	13.27	10.689	8.844
1.174407	19.31081	18.94866	18.85925	18.8074	15.693	14.832	12.207	9.212
0.6689137	19.10698	19.13741	19.08603	19.1577	14.797	13.62	10.954	8.855
1.051305	18.48563	18.37575	18.49393	18.56353	14.607	13.289	10.574	8.097
1.365946	19.47853	19.17938	19.06563	18.98223	15.221	13.926	10.906	8.608
0.2369864	18.36613	18.02946	17.82629	17.887	13.238	12.06	8.512	5.579
0.7838519	19.23342	19.22701	19.36008	19.17336	14.788	13.786	11.208	8.333
0.6706115	19.1206	18.91759	18.78573	18.71856	14.253	12.899	9.814	7.271
1.102973	19.12012	18.84937	18.9118	18.9135	15.313	14.175	11.499	9.001
1.196107	18.86709	18.60674	18.65271	18.80984	15.034	14.009	11.418	8.781
1.109586	19.3802	19.12036	19.124	19.09368	15.706	14.603	11.867	8.819
1.13052	19.13889	18.91459	18.93353	18.93149	14.327	13.538	11.233	8.751
1.313344	19.23854	19.06979	19.11032	19.22239	15.587	14.689	12.339	8.562
0.6443827	19.23205	19.15998	19.02434	19.09129	14.476	13.496	10.472	8.376
0.892037	20.11045	19.84549	19.86833	19.57636	15.236	14.241	11.468	8.482
1.423248	18.67301	18.53947	18.45105	18.44367	15.249	13.756	10.634	8.235
0.6169684	20.37701	20.49853	20.10329	19.98359	15.74	15.213	12.163	9.4
0.2618104	18.66199	18.39898	18.21718	17.89514	13.21	12.307	9.142	6.992
0.9824339	19.42047	19.25164	19.36939	19.39325	15.367	14.315	11.406	8.983
1.132377	19.93431	19.68802	19.72392	19.77622	15.234	14.217	11.5	8.184
0.1547346	19.53741	18.97363	18.63136	18.50328	14.623	13.808	10.813	8.18
1.036112	20.24576	19.83021	19.9932	19.95454	15.495	14.753	11.995	8.894
1.090068	19.68265	19.41082	19.52745	19.51546	15.338	14.298	11.751	8.253
0.5952295	18.64	18.58884	18.35859	18.48242	14.	12.943	9.808	7.137
0.4571929	20.3016	20.01894	19.66882	19.71772	15.389	14.428	11.359	8.731
0.9939594	19.21065	18.94613	18.96234	18.89266	14.907	13.762	11.1	8.778
0.2152678	20.15155	19.36607	18.95301	18.78291	14.965	14.365	11.99	8.346
0.5838089	19.7967	19.88556	19.6065	19.58331	15.161	14.21	11.549	8.895
1.099223	20.25854	19.9414	19.96361	19.92048	16.188	14.801	11.431	8.671
0.8746988	18.92401	18.83527	18.8361	18.64083	14.075	13.113	10.378	7.96
0.2441984	19.50311	18.91894	18.65108	18.53036	14.753	13.997	11.587	8.25
0.8920729	19.56386	19.4051	19.44707	19.32547	15.365	14.388	11.764	8.797
0.4414352	19.75003	19.48461	19.02997	18.64748	14.344	13.667	10.806	8.75
1.499539	19.12393	19.1104	18.96387	19.10785	15.841	14.454	11.454	8.911
1.183524	18.63025	18.44843	18.49924	18.64635	14.75	13.514	10.9	8.11
0.3531052	18.70773	18.62579	18.67257	18.14712	13.736	12.69	10.105	7.726
1.357458	20.98489	20.22987	19.76094	19.40228	14.443	12.927	9.819	7.446
1.281441	19.12091	18.81756	18.86098	18.92526	15.3	14.183	11.944	8.09
0.4684734	19.19788	19.18618	18.96544	18.72865	14.951	14.08	11.41	8.301
0.1951959	19.82427	18.70254	18.43046	18.10816	13.884	13.105	9.721	6.871
1.402483	18.96206	18.63501	18.51628	18.49291	15.265	13.875	10.863	8.008
0.8227931	19.3482	19.33492	19.42854	19.33969	15.44	14.479	11.776	7.5
0.1823881	18.95399	18.52948	18.1744	17.77901	13.672	13.241	10.015	7.512
1.340692	18.98726	18.69601	18.708	18.83833	15.775	14.541	11.447	7.56
0.1085854	18.19399	17.96668	17.5147	17.4495	13.951	13.261	9.58	7.132
0.2564825	19.5851	19.1075	18.83823	18.43348	14.722	14.218	11.244	8.062
0.9867091	18.95644	18.4241	18.31839	18.19355	14.277	13.186	10.411	7.693
1.190783	19.18242	18.9278	18.98061	19.16174	15.814	14.417	11.258	7.995
0.5372967	18.04524	18.23233	18.11116	18.09707	14.065	12.983	10.617	7.692
0.6091662	21.35512	20.62831	20.06273	19.80454	15.253	14.999	10.773	7.855
0.3909896	18.71295	18.52732	18.48346	18.10595	13.629	12.483	9.408	6.988
0.7337474	18.92745	18.91483	18.88559	18.84491	14.61	13.577	10.799	8.283
0.5890489	18.36695	18.47861	18.33021	18.41994	14.377	13.589	10.714	7.997
0.7518427	18.48472	18.49401	18.59876	18.61597	14.391	13.368	10.683	7.85
0.2555704	19.4639	19.00222	18.699	18.40756	14.253	13.277	9.915	7.509
0.4345205	19.16446	19.10425	18.89598	18.6888	14.45	13.493	10.559	7.468
1.08106	17.87917	17.80895	17.84823	17.86314	14.516	13.45	10.583	7.726
0.3102749	20.59171	19.43749	19.09955	18.46515	13.702	12.925	10.152	7.293
1.419915	18.44995	18.28054	18.16858	18.21067	15.146	13.858	10.857	7.765
0.2758045	19.74559	19.00695	18.72514	18.20008	14.13	13.315	10.489	7.958
1.204697	21.97948	20.733	20.24033	19.78752	14.887	14.816	11.496	8.395
0.3618839	21.72417	20.33098	19.80336	19.45326	15.058	14.786	11.817	8.279
1.066755	19.78721	19.38295	19.66193	19.55534	15.724	14.725	11.832	8.433
0.2578652	19.78983	19.24138	19.00641	18.67835	14.662	14.059	10.52	8.003
0.8980199	18.69423	18.54324	18.66289	18.61184	14.858	13.714	10.897	8.131
0.5055466	18.38714	18.48847	18.27453	18.19954	13.782	12.882	10.533	7.362
0.9495226	19.05245	18.9538	19.0359	19.01191	14.725	13.682	10.79	8.227
1.027104	19.22274	19.04211	19.04717	19.01315	15.056	13.984	11.41	8.488
0.9413887	18.77158	18.39503	18.40676	18.31346	14.006	12.869	10.212	8.082
1.377692	19.43915	19.06527	19.00369	19.11115	15.757	14.7	11.864	8.203
0.5602621	19.54919	19.5878	19.36122	19.39639	14.827	13.56	10.372	8.27
1.347105	19.41466	19.00482	18.76546	18.71203	14.638	13.271	10.316	7.946
0.8278263	18.84414	18.84051	19.01518	18.84679	15.344	14.197	11.76	8.107
0.5645766	20.10909	20.11827	19.75006	19.71426	15.932	15.135	11.716	8.44
0.1925203	20.02354	18.98991	18.62112	18.38525	14.769	13.911	9.926	6.646
0.8978276	19.73623	19.71827	19.75094	19.65368	15.317	14.62	11.735	8.668
0.8490376	18.58975	18.43536	18.48336	18.38496	14.539	13.367	10.683	7.994
1.20142	19.1702	19.03368	18.99996	19.20662	15.713	14.528	11.26	7.869
1.133717	17.94965	17.74168	17.79772	17.87497	14.441	13.111	10.315	8.35
1.230594	19.20717	18.9377	18.9137	19.09985	15.464	14.116	11.219	7.716
1.314223	19.06075	18.67722	18.65623	18.71863	15.644	14.289	11.541	8.241
0.8133895	18.76027	18.81724	19.00803	19.12178	15.143	14.02	11.26	8.159
0.04334568	18.13625	17.74159	17.4352	17.30441	13.228	12.484	9.503	7.286
0.05918172	18.28144	17.78871	17.2505	16.94862	11.903	11.045	7.95	5.213
0.3099559	19.4605	18.97725	18.71008	18.2201	13.637	12.858	10.291	8.34
0.6749435	18.84141	18.90455	18.96118	19.0534	14.705	13.911	10.929	8.085
1.247313	18.81413	18.64078	18.6783	18.76394	15.334	13.789	10.879	7.983
0.05942016	17.10998	16.83273	16.40084	16.19856	12.484	12.119	9.479	7.144
1.40466	18.92768	18.85365	18.62945	18.50986	14.88	13.286	10.194	7.673
1.022851	19.20167	18.95621	18.94602	18.97447	15.694	14.51	11.529	8.249
0.1733614	18.8659	18.1918	17.67532	17.5649	13.767	13.426	10.597	8.071
0.4384994	18.69663	18.65894	18.54427	18.51679	14.858	13.967	11.037	8.079
0.4961319	19.79319	19.43244	19.10366	18.98901	14.044	12.859	9.409	6.665
1.091488	18.67105	18.38763	18.51276	18.62175	14.933	13.746	10.896	8.391
0.7835119	19.08805	18.97821	19.03143	18.82651	14.774	14.163	11.437	7.899
1.192909	19.0481	18.79914	18.85146	18.86812	14.477	13.75	11.247	8.254
0.2068671	18.68932	18.36287	18.12453	18.00212	14.282	13.654	10.34	7.244
0.4836727	18.72661	18.76673	18.50015	18.32306	13.534	12.805	10.436	8.18
0.6871402	17.92515	18.06466	18.09947	18.07372	13.724	12.565	9.85	7.797
0.6076836	18.36361	18.51251	18.43751	18.415	14.109	13.215	10.333	7.464
0.4728188	18.27369	18.41707	18.37216	18.22646	14.292	13.172	10.359	8.321
0.6536864	18.5214	18.57239	18.51963	18.46989	14.791	13.957	11.058	7.721
1.145069	18.3157	18.24144	18.2927	18.32657	14.505	13.187	10.232	7.516
0.4247268	17.69041	17.64646	17.46114	17.14244	12.863	11.961	9.223	6.617
0.1290638	19.44081	18.65903	18.24749	17.96811	13.866	13.191	10.067	7.412
1.319498	19.37905	19.04943	18.97295	18.93138	15.689	14.808	12.174	8.073
1.168174	18.82253	18.49538	18.51012	18.44168	14.582	13.259	10.19	8.266
0.163787	18.68575	18.11268	17.71706	17.56898	13.624	12.849	9.616	7.03
1.314507	17.98721	17.82088	17.85749	17.8883	13.072	12.515	9.952	7.638
1.295542	18.47507	18.33692	18.32196	18.42076	13.887	13.201	10.303	7.851
0.1170068	15.75551	15.59242	15.02179	15.39946	11.137	9.992	7.022	4.276
1.236257	19.79854	19.3541	19.36129	19.4418	15.219	14.112	11.401	7.872
0.258722	18.49168	18.34534	18.26097	18.06134	14.376	13.596	10.673	7.691
1.48537	19.56032	19.43093	19.30914	19.29082	16.077	14.851	11.363	7.887
0.1096307	18.45067	17.65389	17.11716	17.01417	13.442	12.883	9.43	6.522
0.8270543	19.44136	19.3449	19.34803	19.18972	14.782	13.378	10.566	7.981
1.053799	19.23039	19.03279	19.14647	19.35836	15.725	14.377	11.652	8.067
