#redshift	imR	gmr	rmi	imz	Kcorr
0.5	-0.6862892406814642	1.330166066188618	0.8102129738682058	0.4062872545728888	0.5406380832477348
0.535	-0.7542044415202842	1.28997859760674	0.8886074362569898	0.40215135474484365	0.6511662837628779
0.5700000000000001	-0.818316668129676	1.2476397219361324	0.9594662545768653	0.4112152649922316	0.7613313053381492
0.605	-0.8825879198088991	1.2191569775621824	1.0079340852115517	0.4288742193669573	0.8875006403941227
0.64	-0.9320652540563851	1.191987183973276	1.0555214075647639	0.44603273487678663	0.9918095307948908
0.675	-0.987968448398038	1.1637234312356908	1.1140112712004064	0.4580096035727348	1.1139925811801854
0.71	-1.0430071837507031	1.1452648423878733	1.1612691155518553	0.466857961976806	1.2455995933337851
0.745	-1.096401934369069	1.1691228927123727	1.203540686697379	0.4819225878025016	1.3713382685992408
0.78	-1.1319690314578121	1.2399629991407404	1.1711243804959601	0.5305717201983097	1.5157578623965364
0.815	-1.0605875325183212	1.2857756099211013	1.125726975511994	0.5880802862279559	1.5581678945422646
0.8500000000000001	-0.9915722211794697	1.327572907577048	1.0681251990252614	0.6513713278347324	1.606955413429258
0.885	-0.9371743449982546	1.3413612018619814	1.023669701616527	0.7034499415822287	1.660887458507294
0.9199999999999999	-0.8987966067555786	1.3668843416055696	0.988622411161636	0.7515958367163138	1.7209798443098556
0.9550000000000001	-0.8618047691504915	1.334144119347601	0.954962490780231	0.7930107635998036	1.7871187277731202
0.99	-0.817299948666977	1.2753856867605302	0.930578821471455	0.835926865163958	1.8410514959667192
1.025	-0.7717664015362845	1.254632227879838	0.8905468214220817	0.8790947386359618	1.91388173171268
1.06	-0.7342460862454414	1.2520543440717398	0.8434873699751009	0.9303441193208553	2.010960228061078
1.0950000000000002	-0.6934254659942357	1.235109514702473	0.8001933494091453	0.9507618933029001	2.0759110282865407
1.13	-0.6465499207836207	1.1794853401684133	0.7674707700807132	0.9698165973116688	2.137845947619811
1.165	-0.6655472166891585	1.1146532779955567	0.7905229221776899	0.9260171188314528	2.2048186374652325
1.2000000000000002	-0.6874802746673514	1.0167529412116978	0.8483249965148973	0.8734133127479505	2.2681450157716117
1.2349999999999999	-0.7755278737823056	0.9118686209364855	0.9681718892074119	0.8029159728955011	2.363157330233297
1.27	-0.887128781283366	0.8344514428719856	1.034168108078369	0.7606878932064286	2.50922278768635
1.3050000000000002	-0.9420473587421996	0.7565739403744152	1.0764679950865728	0.7285335783007705	2.611696733029654
1.3399999999999999	-0.994650877880458	0.6798080789920828	1.1091459541416946	0.6907257142641333	2.7168078085161973
1.375	-1.0455160665350656	0.5954576599170678	1.1717032477688896	0.6311825991068426	2.8049286469658923
1.4100000000000001	-1.0921744987599855	0.5217079186675937	1.22268830636524	0.5762706957982554	2.88122278599844
1.445	-1.1448688782893932	0.5041577898571193	1.2453365184108793	0.5202764473982382	2.967848691136603
1.48	-1.1831955353160308	0.5151977789302196	1.2388797128996278	0.4673831402447945	3.0448893390840728
1.515	-1.1759823838235914	0.4904073892928968	1.204749518461202	0.48526915296484424	3.083827064221791
1.55	-1.112980681913716	0.47395337706875007	1.1768802589281089	0.4973618050273676	3.036123239843508
1.585	-1.0803294454198933	0.496450971623629	1.134641722585044	0.5290385662442184	3.045592354377912
1.62	-1.0706014206694685	0.47389909394233665	1.1121669244312944	0.5652901364315289	3.0780729868455
1.655	-1.0495446203107284	0.47850231018276146	1.084043927130124	0.5989125504270411	3.1006393093464903
1.6900000000000002	-0.9718026091161686	0.4954032824505654	0.9778255851231575	0.6731158756913569	3.1271951396838777
1.7249999999999999	-0.8686683875486205	0.4984209181771923	0.8617597317988973	0.7504340769225972	3.1308121208477506
1.76	-0.7680473266803776	0.5071643853503132	0.7768765274413969	0.8047844525359248	3.1158581635650147
1.795	-0.6551665225967142	0.4687333040663127	0.7045922993077037	0.8742302862323715	3.084178129516854
1.83	-0.5808109263346615	0.47472845775517963	0.641757028165749	0.922110647195795	3.0819498945359083
1.865	-0.5106188112364125	0.46833231330658137	0.5827899237836696	0.9668413401784608	3.0782954417518935
1.9000000000000001	-0.46716859392693877	0.46983145951415	0.5173823114087057	1.0069132050169574	3.1029033845987914
1.9349999999999998	-0.4210607430425662	0.46904024088333374	0.4709915105582376	1.0358161934739754	3.1142904211369538
1.97	-0.37071997095848125	0.4727415310083054	0.4093130136869761	1.0461834204711016	3.1366818259086964
2.005	-0.32658565982461374	0.4704018914689651	0.3598974513488235	1.0519230521612966	3.16836340548539
2.04	-0.30064834430572035	0.4978973883007952	0.3391008701732401	1.0300641621770552	3.176733499307997
2.075	-0.2792980692042302	0.5065623825867638	0.312563698704863	1.0052088505403953	3.184576545910898
2.1100000000000003	-0.27829498811339515	0.485373779735728	0.3393070881178124	0.9489034317131712	3.190986467336208
2.145	-0.28364263167912285	0.446439725562072	0.3719761443386729	0.86325603271745	3.203720105153603
2.1799999999999997	-0.2806356547209316	0.4932695512775265	0.2948558581267123	0.8227994043420245	3.2571319644459873
2.215	-0.2518184580170666	0.5096427085296524	0.2557028996176024	0.7841600820476382	3.2682493203472776
2.25	-0.24166792666906248	0.4766392089421494	0.2591445774104686	0.7297005639909605	3.278432009408885
2.285	-0.24076934151051446	0.40139438534592015	0.31908223697232957	0.6373438762656364	3.2714692489658685
2.3200000000000003	-0.25122197144142705	0.4079213249683867	0.2951476003843142	0.5847973369274257	3.302114465211605
2.355	-0.2642681716170258	0.34033425762367076	0.34235520589416923	0.5091872991217843	3.310130345665517
2.39	-0.3237361639505201	0.25077983038349194	0.4347759127551655	0.42391053674532986	3.339741709162937
2.4250000000000003	-0.3728419935468583	0.19978377656372648	0.4805599846448394	0.3351225271571632	3.3775070787056354
2.46	-0.4194176638472916	0.14498563741212334	0.5284819946509997	0.2777548438631098	3.4195971510093544
2.495	-0.4758387185521589	0.1330403473981592	0.5270274621352526	0.24376045608021327	3.491553657725704
2.53	-0.4869337942467286	0.11807907214466194	0.5188992706921949	0.2186514227190807	3.519026471275063
2.565	-0.45166101479941945	0.131161508940923	0.45812273752899096	0.2517549763332604	3.529522903674973
2.6	-0.43477711912128925	0.1329567577366551	0.44807049112640435	0.23595198911167914	3.5269153899746524
2.635	-0.4298719617022233	0.11737435557595854	0.46863964510138933	0.20704490166939996	3.520834315206793
2.67	-0.4491491904448618	0.11665871990563555	0.4411644955453171	0.21184696490024196	3.573382576467907
